residence_name,website_url,address,avg_price_per_unit,avg_price_per_sqft,budget_start_range,budget_end_range,floor_area_sqft,no_of_units,build_year,development_status,rental_potential,pet_friendly,accessible,confidence score,city,country,feature_names,amenity_names,other_amenities,highlighted_amenity1,highlighted_amenity2,highlighted_amenity3,ameneties_count,associated_brand,brief_subtitle,brief_description
The Ritz-Carlton Residences,https://rcresidenceswestchester.com/,"Grace Bay, Providenciales",6000000,2000,3500000,10000000,3000,,,,high,yes,yes,85,Providenciales,Turks and Caicos,"Private balconies, fitness center, beach club, wellness spa","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, kids’ club, beach access, water sports, in-residence dining",Oceanfront pool with Grace Bay views,Signature dining with Caribbean cuisine,Wellness spa with water-inspired treatments,11,Ritz-Carlton,Indulge in unparalleled oceanfront luxury with breathtaking views and bespoke services.,"Overlooking pristine Grace Bay, these residences feature private infinity pools, direct beach access, and unparalleled sunset views."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/?utm_source=residences-referral,"Sunny Isles Beach, 15701 Collins Ave, Sunny Isles Beach, FL 33160, United States.",10000000,3333,4250000,20000000,3000,111,2020,completed,high,yes,yes,95,Sunny Isles Beach,United States,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, kids’ club, beach access, sauna, in-residence dining",Oceanfront pool with Atlantic views,Signature dining with coastal cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,"Indulge in breathtaking ocean views from your luxurious, private waterfront sanctuary.","Offering breathtaking ocean views, these residences feature private beach access, luxurious amenities, and unparalleled service for an elite lifestyle."
"The Ritz-Carlton Residences, The Palmeraie",https://www.rcpvluxury.com/,"The Ritz-Carlton Residences, The Palmeraie  
The Palmeraie, Scottsdale Road & Indian Bend Road
",12000000,3000,8000000,20000000,4000,125,2025,under construction,high,yes,yes,94,Paradise Valley,United States,"Private patios, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café, Golf","24-hour concierge, sauna, residents’ lounge, in-residence dining, hiking trails",Resort-style pool with Sonoran Desert views,Signature dining with Southwestern cuisine,Access to Palmeraie Golf Club,12,Ritz-Carlton,Immerse yourself in unparalleled desert elegance with serene mountain views and bespoke luxury.,"Offering breathtaking mountain vistas and private access to lush gardens, this residence combines luxury living with unparalleled tranquility."
"The Ritz-Carlton Residences, Grande Lakes",https://theresidencesorlando.com/,"The Ritz-Carlton Residences, Grande Lakes  
4040 Central Florida Parkway  
Orlando, FL 32837  
United States",5000000,1250,3000000,8000000,4000,48,2019,completed,high,yes,yes,95,Orlando,United States,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café, Golf","24-hour concierge, kids’ club, beach access, water sports, in-residence dining",Resort-style pool with Grande Lakes views,Primo restaurant with farm-to-table cuisine,Access to Grande Lakes golf course,12,Ritz-Carlton,Discover serene luxury with stunning lakeside views and unparalleled personalized service.,"Overlooking serene lakes and lush landscapes, this residence boasts private balconies, a world-class spa, and exceptional gourmet dining."
"The Ritz-Carlton Residences, North Hills",https://theresidenceslongisland.com/residences/,"The Ritz-Carlton Residences, North Hills  
5000 Royal Court",3500000,1750,2000000,6000000,2000,244,2016,completed,high,yes,yes,95,New York,United States,"Private terraces, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, outdoor sun deck",Resort-style pool with lush garden views,Signature dining with curated cuisine,Wellness spa with sauna facilities,11,Ritz-Carlton,Indulge in luxurious living with stunning skyline views and exquisite amenities.,"Offering breathtaking skyline views and unparalleled amenities, this luxurious residence features a rooftop terrace and personalized concierge services."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Kapalua  
1 Ritz-Carlton Drive  
Kapalua, HI 96761  
United States",4000000,2667,2500000,7000000,1500,107,2008,completed,high,yes,yes,95,Kapalua,United States,"Private lanais, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café, Golf","24-hour concierge, beach access, kids’ club, hiking trails, in-residence dining",Oceanfront pool with Pacific Ocean views,Burger Shack with casual coastal dining,Access to Kapalua Resort golf courses,12,Ritz-Carlton,Embrace unparalleled luxury with sweeping ocean vistas and exclusive Maui serenity.,"Overlooking stunning ocean vistas and lush landscapes, this residence offers unparalleled access to pristine beaches and championship golf courses."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"183 Wellington St W, Toronto, ON M5V 0A1, Canada.",5000000,2000,2500000,10000000,2500,158,2011,completed,high,yes,yes,95,Toronto,Canada,"Private sky lobby, fitness center, private cinema, residents’ lounge","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, rooftop terrace, billiards room",Indoor saltwater pool with city views,TOCA restaurant with Italian cuisine,Sky Lobby with Lake Ontario views,10,Ritz-Carlton,Elevate your lifestyle with breathtaking skyline views from luxurious penthouse suites.,"Offering breathtaking views of Lake Ontario and the Toronto skyline, this residence boasts unparalleled luxury amenities and personalized services."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Montreal  
1228 Sherbrooke St W,  
Montreal, QC H3G 1H6,  
Canada",4000000,2000,2500000,7500000,2000,45,2019,completed,high,yes,yes,95,Montreal,Canada,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, residents’ lounge, rooftop terrace",Indoor rooftop pool with city views,Maison Boulud with Mediterranean cuisine,Spa St. James with sauna facilities,10,Ritz-Carlton,Indulge in luxurious urban living with breathtaking views of Mount Royal.,"Boasting breathtaking views of Mount Royal and the St. Lawrence River, this residence offers unparalleled luxury and exclusive amenities."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Los Angeles  
900 W Olympic Blvd  
Los Angeles, CA 90015  
USA",5500000,2750,3000000,10000000,2000,224,2010,completed,high,yes,yes,95,Los Angeles,United States,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, rooftop terrace",Rooftop pool with LA skyline views,WP24 by Wolfgang Puck with Asian cuisine,Spa at The Ritz-Carlton with sauna facilities,10,Ritz-Carlton,"Soaring above the city, these opulent residences redefine luxury with panoramic skyline views.","Offering breathtaking panoramic views of the Hollywood Hills, this residence boasts exclusive amenities, including a private rooftop terrace and personalized concierge services."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Seven Mile Beach, West Bay, Grand Cayman, Cayman Islands",6500000,2167,4000000,12000000,3000,69,2009,completed,high,yes,yes,92,Grand Cayman,Cayman Islands,"Private terraces, fitness center, beach club, wellness spa","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café, Golf","24-hour concierge, kids’ club, beach access, water sports, in-residence dining",Oceanfront pool with Caribbean Sea views,Silver Palm Lounge with coastal cuisine,Access to Greg Norman-designed golf course,12,Ritz-Carlton,Indulge in unrivaled oceanfront elegance with breathtaking panoramic Caribbean views.,"Offering breathtaking ocean views and unparalleled access to pristine beaches, these residences redefine luxury living in the Caribbean."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Georgetown, 3100 South Street NW, Washington, DC 20007, United States.",3000000,1500,2000000,5000000,2000,28,2003,completed,high,yes,yes,95,Washington,United States,"Private terraces, fitness center, private cinema, residents’ lounge","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, rooftop terrace, billiards room",Indoor pool with Georgetown views,Degrees Bistro with American cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,Luxurious waterfront living harmonizes with historic charm in Georgetown's finest residences.,"Overlooking the historic waterfront, these residences feature bespoke interiors and unparalleled access to vibrant cultural landmarks."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Fort Lauderdale  
1 N Fort Lauderdale Beach Blvd,  
Fort Lauderdale, FL 33304,  
United States",6500000,2167,3500000,12000000,3000,192,2007,completed,high,yes,yes,95,Fort Lauderdale,United States,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, beach access, sauna, in-residence dining, rooftop terrace",Oceanfront pool with Atlantic Ocean views,Signature dining with coastal cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,"Where oceanfront elegance meets impeccable design, offering unparalleled luxury and serenity.","Offering breathtaking ocean views and direct access to pristine beaches, this residence features luxurious amenities and unparalleled service."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Dallas, USA  
2121 McKinney Ave, Dallas, TX 75201",5000000,2000,3000000,8000000,2500,70,2007,completed,high,yes,yes,94,Dallas,United States,"Private terraces, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, billiards room",Outdoor pool with Uptown Dallas views,Fearing’s Restaurant with Southern cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,Luxuriate in unparalleled elegance with breathtaking skyline views and bespoke services.,"Offering stunning views of the Dallas skyline, this luxury residence features private rooftop terraces and bespoke amenities for unparalleled living."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Vail  
728 West Lionshead Circle  
Vail, CO 81657  
United States",6500000,2600,4000000,10000000,2500,71,2020,completed,high,yes,yes,95,Vail,United States,"Ski-in/ski-out access, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, kids’ club, ski valet, hot tubs, in-residence dining",Outdoor heated pool with Vail Mountain views,The Lion’s Den with alpine cuisine,Spa at The Ritz-Carlton with wellness treatments,10,Ritz-Carlton,Luxuriate in slopeside elegance with unparalleled mountain views and bespoke amenities.,"Offering breathtaking mountain views and direct access to world-class skiing, this residence features luxurious amenities and personalized services."
"The Ritz-Carlton Residences, Coconut Grove",https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"The Ritz-Carlton Residences, Coconut Grove  
3350/3400 SW 27th Ave",4500000,1800,2500000,8000000,2500,206,2002,completed,high,yes,yes,94,Miami,United States,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, residents’ lounge, tropical courtyard",Resort-style pool with Coconut Grove views,Isabelle’s Grill Room with American cuisine,Wellness spa with sauna facilities,11,Ritz-Carlton,Immerse in serene luxury with sweeping bay views and lush private gardens.,"Offering breathtaking bay views and expansive terraces, this luxury residence combines urban sophistication with serene waterfront living in a vibrant cultural hub."
"The Ritz-Carlton Residences, Singer Island",https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"The Ritz-Carlton Residences, Singer Island  
2700 N Ocean Drive  
Riviera Beach, FL 33404  
United States",5000000,1667,3000000,8000000,3000,375,2008,completed,high,yes,yes,95,Riviera Beach,United States,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, beach access, sauna, in-residence dining, residents’ lounge",Oceanfront pool with Atlantic Ocean views,Signature dining with coastal cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,Luxuriate in oceanfront elegance with breathtaking panoramic views and unparalleled service.,"Offering breathtaking ocean views and direct beach access, this luxury residence boasts exceptional amenities and unparalleled coastal living."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Sarasota  
1300 Benjamin Franklin Dr,  
Sarasota, FL 34236,  
United States.",7500000,2500,4000000,12000000,3000,73,2025,under construction,high,yes,yes,94,Sarasota,United States,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, beach access, sauna, residents’ lounge, in-residence dining",Bayfront pool with Sarasota Bay views,Signature dining with coastal cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,Indulge in luxurious waterfront living with breathtaking views and unparalleled amenities.,"Overlooking the stunning Sarasota Bay, these residences boast private balconies, unparalleled sunset views, and resort-style amenities."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"San Francisco  
690 Market Street  
San Francisco, CA 94104  
USA",5000000,2500,3000000,8000000,2000,101,2008,completed,high,yes,yes,95,San Francisco,United States,"Private terraces, fitness center, private cinema, residents’ lounge","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, rooftop terrace, billiards room",Indoor pool with San Francisco skyline views,The Dining Room with curated cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,Elevated city living meets timeless elegance with breathtaking views of San Francisco.,"Overlooking the iconic skyline and bay, this residence boasts expansive terraces, luxurious amenities, and unparalleled personalized service."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Philadelphia  
1414 S Penn Square,  
Philadelphia, PA 19102,  
United States",3000000,1500,1500000,9500000,2000,270,2009,completed,high,yes,yes,95,Philadelphia,United States,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, rooftop terrace",Indoor pool with Philadelphia skyline views,10 Arts Bistro with American cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,Elevate your lifestyle with panoramic skyline views and unparalleled luxury amenities.,"Offering breathtaking skyline views and luxurious amenities, this residence boasts an unparalleled location near cultural landmarks and fine dining."
"The Ritz-Carlton Residences, Esentai Tower",https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"77/7 Al-Farabi Avenue, Almaty, Kazakhstan.",2500000,1250,1500000,4500000,2000,151,2013,completed,high,yes,yes,94,Almaty,Kazakhstan,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, rooftop terrace",Indoor pool with Almaty skyline views,Signature dining with international cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,Elevate your lifestyle with breathtaking skyline views and luxurious urban living.,The residences in Esentai Tower boast breathtaking panoramic views of the Alatau Mountains and unparalleled access to luxury shopping and dining.
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Atlanta  
3630 Peachtree Rd NE,  
Atlanta, GA 30326,  
United States",4000000,2000,2500000,7500000,2000,129,2009,completed,high,yes,yes,95,Atlanta,United States,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, outdoor sun deck",Outdoor pool with Buckhead skyline views,Signature dining with Southern cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,Elevate your lifestyle with unparalleled skyline views and bespoke luxury living.,"Offering breathtaking skyline views and unparalleled access to vibrant cultural attractions, this residence boasts exquisite amenities and luxurious living spaces."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"0130 Daybreak Ridge, Avon, CO 81620.",6000000,2400,3500000,10000000,2500,73,2002,completed,high,yes,yes,95,Avon,United States,"Ski-in/ski-out access, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, kids’ club, ski valet, hot tubs, in-residence dining",Outdoor heated pool with Beaver Creek views,Zach’s Cabin with alpine cuisine,Spa at The Ritz-Carlton with wellness treatments,10,Ritz-Carlton,Indulge in mountain luxury with ski-in/ski-out access and breathtaking alpine views.,"Offering breathtaking mountain vistas and direct access to world-class skiing, this residence combines luxury with unparalleled outdoor adventure."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Baltimore  
801 Key Hwy",3750000,1250,1350000,6500000,3000,192,2008,completed,high,yes,yes,95,Baltimore,United States,"Private terraces, fitness center, private cinema, billiards room","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, marina access, sauna, in-residence dining, outdoor sun deck",Indoor pool with Inner Harbor views,Signature dining with coastal cuisine,Waterfront gardens spanning two acres,11,Ritz-Carlton,Discover unparalleled waterfront luxury with stunning city views and exquisite amenities.,"Overlooking the iconic Inner Harbor, this residence boasts unparalleled waterfront views and luxurious amenities, including a private rooftop terrace and concierge services."
"The Ritz-Carlton Residences, Commons",https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"The Ritz-Carlton Residences, Commons  
1 Avery Street  
Boston, MA 02111  
United States",4500000,2250,2500000,8000000,2000,132,2001,completed,high,yes,yes,95,Boston,United States,"Private terraces, fitness center, private cinema, residents’ lounge","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, billiards room, rooftop terrace",Indoor pool with Boston skyline views,BLT Steak with American cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,Elevated urban living with breathtaking Boston skyline views and bespoke luxury finishes.,"Offering breathtaking views of the Boston skyline and harbor, this residence features exclusive amenities like a private rooftop terrace and personalized concierge services."
"The Ritz-Carlton Residences, Central Park",https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"The Ritz-Carlton Residences, Central Park  
50 Central Park South  
New York, NY 10019  
USA",12000000,4000,7000000,20000000,3000,33,2002,completed,high,yes,yes,95,New York,United States,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, rooftop terrace",Indoor pool with Manhattan skyline views,Contour restaurant with American cuisine,La Prairie Spa with wellness treatments,10,Ritz-Carlton,Enjoy breathtaking Central Park views from luxurious private terraces in Manhattan.,"Offering breathtaking views of Central Park, these luxurious residences feature bespoke interiors and unparalleled access to premier cultural landmarks."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Chicago  
401 N Wabash Ave
USA",4500000,2250,2500000,8000000,2000,89,2009,completed,high,yes,yes,94,Chicago,United States,"Private balconies, fitness center, private cinema, residents’ lounge","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, billiards room, wine cellar",Indoor pool with Chicago skyline views,Aria restaurant with Asian-inspired cuisine,Landmark Club with private amenities,10,Ritz-Carlton,Indulge in breathtaking skyline views from luxurious residences that redefine urban living.,"Offering breathtaking skyline views and direct access to Millennium Park, this residence features unparalleled amenities and luxurious finishes."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Washington, D.C.  
1150 23rd St NW,  
Washington, DC 20037,  
United States",3500000,1750,2000000,6000000,2000,162,2000,completed,high,yes,yes,94,Washington,United States,"Private terraces, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, rooftop terrace",Indoor pool with Georgetown views,Westend Bistro with American cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,Immerse in unparalleled luxury with bespoke services and timeless Georgetown elegance.,"Offering breathtaking views of the iconic monuments, this luxurious residence boasts unparalleled amenities and personalized services in a prime location."
"The Ritz-Carlton Residences, Key Biscayne",https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"The Ritz-Carlton Residences, Key Biscayne  
455 Grand Bay Drive  
Key Biscayne, FL 33149  
USA",6000000,2000,3500000,10000000,3000,188,2001,completed,high,yes,yes,95,Key Biscayne,United States,"Private balconies, fitness center, beach club, wellness spa","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, beach access, kids’ club, water sports, in-residence dining",Oceanfront pool with Biscayne Bay views,Cielo restaurant with coastal cuisine,Wellness spa with hydrotherapy treatments,11,Ritz-Carlton,Discover oceanfront luxury with breathtaking views and exclusive resort-style amenities.,"Offering breathtaking ocean views and direct beach access, this residence features expansive terraces and unparalleled luxury amenities."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Bangkok  
92 Narathiwas Ratchanakharin Rd, Silom, Bang Rak",5000000,2500,1850000,18500000,2000,209,2016,completed,high,yes,yes,95,Bangkok,Thailand,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, rooftop terrace",Rooftop infinity pool with Bangkok skyline views,The Lounge with curated Thai cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,"Elevate your lifestyle with breathtaking skyline views and exquisite, personalized luxury living.","Offering breathtaking views of the Chao Phraya River, these residences boast private terraces and unparalleled access to cultural landmarks."
The Ritz-Carlton Residences,https://www.ritzcarltonresidences.com.sg/home," 7 Raffles Avenue, Singapore 039799.",7500000,2500,5000000,12000000,3000,58,2013,completed,high,yes,yes,95,Singapore,Singapore,"Private terraces, fitness center, private cinema, residents’ lounge","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, rooftop sky lounge, billiards room",Rooftop pool with Marina Bay views,Colony restaurant with Asian-inspired cuisine,La Mer Spa with wellness treatments,10,Ritz-Carlton,Elevated sophistication meets unrivaled skyline views in these ultra-luxurious urban sanctuaries.,"Offering breathtaking views of Marina Bay and unparalleled access to lush gardens, this residence redefines luxury living in the city."
The Ritz-Carlton Residences,https://www.rcpvluxury.com/,"Paradise Valley, 7135 E Camelback Rd, Paradise Valley, AZ 85253, United States.",,,,,,,2008,completed,high,,,,Paradise Valley,United States,"Private patios, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café, Golf","24-hour concierge, sauna, residents’ lounge, in-residence dining, hiking trails",Resort-style pool with Sonoran Desert views,Signature dining with Southwestern cuisine,Access to Palmeraie Golf Club,12,Ritz-Carlton,Discover opulent desert living with breathtaking mountain views and unparalleled luxury.,"Offering breathtaking views of Camelback Mountain and exclusive access to resort-style amenities, this residence redefines luxury living."
The Ritz-Carlton Residences,https://www.rcresidenceswestchester.com/,"Westchester  
5 Renaissance Square, White Plains, NY 10601, United States",2500000,1250,1500000,4500000,2000,184,2008,completed,high,yes,yes,95,White Plains,United States,"Private terraces, fitness center, private cinema, billiards room","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, kids’ playroom, sauna, in-residence dining, outdoor sun deck",Glass-covered indoor pool with city views,Restaurant at Kanopi with fine dining,Wellness spa with sauna facilities,10,Ritz-Carlton,Indulge in luxurious living with breathtaking views and unparalleled amenities in Westchester.,"Offering breathtaking views of the Hudson River and expansive outdoor terraces, this residence boasts unparalleled luxury and exclusive amenities."
The Ritz-Carlton Residences,https://www.theresidenceswaikiki.com/,"383 Kalaimoku Street, Honolulu, HI 96815, USA.",4500000,3000,2500000,8000000,1500,552,2018,completed,high,yes,yes,95,Honolulu,United States,"Private penthouse terraces, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, beach access, sauna, in-residence dining, infinity pools",Infinity pool with Pacific Ocean views,Sushi Sho with exclusive sushi tasting menu,La Vie with modern French cuisine,10,Ritz-Carlton,Elevated island living with sweeping ocean vistas and unrivaled luxury amenities awaits.,"Offering breathtaking ocean views and private access to stunning beaches, this residence features luxurious amenities and unparalleled service."
The Ritz-Carlton Residences,https://marriottresidences.com/luxury_brand/the-ritz-carlton-residences/,"Singer Island, 2700 N Ocean Drive, Singer Island, FL 33404, United States.",5000000,1667,3000000,8000000,3000,375,2008,completed,high,yes,yes,95,Singer Island,United States,"Private balconies, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, beach access, sauna, in-residence dining, residents’ lounge",Oceanfront pool with Atlantic Ocean views,Signature dining with coastal cuisine,Wellness spa with sauna facilities,10,Ritz-Carlton,Luxuriate in oceanfront elegance with unparalleled panoramic views and world-class amenities.,"Offering breathtaking ocean views and private beach access, this luxurious residence features expansive balconies and world-class amenities."
"Rosewood Residences, Old Lighthouse",https://www.rosewoodhotels.com/en/residences/ownership/los-cabos,"Old Lighthouse, Baja Peninsula",10000000,1429,7000000,15000000,7000,144,2027,under construction,high,yes,yes,94,Los Cabos,Mexico,"Private infinity pools, fitness center, oceanfront dining, wellness spa","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café, Golf","24-hour concierge, beach access, family entertainment center, private dining spaces, hiking trails",Oceanfront infinity pool with Sea of Cortez views,Five-star restaurant with Mexican cuisine,Multi-level oceanfront wellness spa,12,Rosewood,Breathtaking ocean views and private beach access redefine luxury living in paradise.,"Overlooking the stunning Sea of Cortez, these residences boast expansive terraces and private infinity pools for unparalleled coastal luxury."
"Rosewood Residences, Tucker’s Point",https://www.rosewoodhotels.com/en/residences/ownership/bermuda,"60 Tucker’s Point Dr, Hamilton Parish, HS 02, Bermuda",8000000,2667,6000000,12000000,3000,8,2025,completed,high,yes,yes,94,Bermuda,Bermuda,"Private pools, fitness center, beach club, Sense, A Rosewood Spa","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café, Golf","24-hour concierge, beach access, tennis courts, in-residence dining, kids’ club",Private pool with Castle Harbour views,Island Brasserie with Bermudian cuisine,"Sense, A Rosewood Spa with island-inspired treatments",12,Rosewood,"Overlooking turquoise waters, this serene retreat offers unrivaled luxury with private beach access.","Overlooking the turquoise waters, these luxurious residences boast private beach access and unparalleled sunset views from expansive terraces."
Rosewood Residences,https://www.rosewoodhotels.com/en/residences/ownership/miami-beach,"Rosewood Residences Miami  
1750 Collins Avenue",9000000,3000,5000000,15000000,3000,44,2025,under construction,high,yes,yes,94,Miami Beach,United States,"Private terraces, fitness center, beach club, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, beach access, sauna, in-residence dining, rooftop bar",Rooftop pool with unobstructed ocean views,Martini Bar with Art Deco-inspired cocktails,Beach club with South Beach access,10,Rosewood,Elevate your lifestyle with panoramic ocean views and bespoke luxury services.,"The Rosewood Residences offer breathtaking ocean views, private rooftop terraces, and unparalleled access to Miami’s vibrant cultural scene."
